Name,Property Title,Price,Location,Total_Area,Price_per_SQFT,Description,Baths,Balcony,Predicted_Price
10896373.703090435,10896373.703090435,₹1.23 Cr,12379420.127172083,2240,5490.0,10884194.482997658,4.0,1.0,12301000.0
11084420.33565399,11105378.889414754,₹1.4 Cr,11105378.889414754,1800,7780.0,11105378.889414754,3.0,1.0,14000000.0
10064511.094510771,9751448.53661774,₹60.0 L,9598334.406967595,1560,3850.0,10064511.094510771,3.0,1.0,6000000.0
9823711.62310906,9751448.53661774,₹60.0 L,9598334.406967595,1560,3850.0,10064511.094510771,3.0,1.0,6000000.0
9823711.62310906,9751448.53661774,₹61.0 L,9598334.406967595,1550,3940.0,10077521.94194707,3.0,0.0,6100500.0
9823711.62310906,9751448.53661774,₹61.0 L,9598334.406967595,1560,3910.0,10077521.94194707,3.0,1.0,6100500.0
10064511.094510771,9677574.311150609,₹60.0 L,10064511.094510771,1040,5770.0,10064511.094510771,3.0,0.0,6000000.0
10649999.22914426,10578864.332183609,₹1.05 Cr,10649999.22914426,1601,6560.0,10649999.22914426,3.0,1.0,10500000.0
10584944.991962763,10307531.846750263,₹1.0 Cr,10584944.991962763,1235,8100.0,10584944.991962763,3.0,1.0,10000000.0
10272069.080525141,10315243.61310771,₹69.0 L,10194765.13853119,1750,3940.0,10181608.72143747,3.0,1.0,6900000.0
10661245.806894828,10324728.043236766,₹80.0 L,10661245.806894828,654,12230.0,10324728.043236766,2.0,1.0,8000000.0
10571934.144526463,10571934.144526463,₹99.0 L,10571934.144526463,1760,5630.0,10571934.144526463,3.0,1.0,9900000.0
11625812.786866745,11392692.493238995,₹1.8 Cr,11392692.493238995,1450,12410.0,11625812.786866745,3.0,0.0,18000000.0
12146246.684318736,11966323.813700888,₹2.2 Cr,12146246.684318736,1735,12680.0,12146246.684318736,3.0,1.0,22000000.0
10661245.806894828,11035017.101183265,₹1.4 Cr,10661245.806894828,1821,7690.0,11105378.889414754,3.0,1.0,14000000.0
10467847.365036065,10671543.491233729,₹91.0 L,11400380.049652351,970,9380.0,10467847.365036065,3.0,1.0,9100633.333333334
11170433.126596253,11170433.126596253,₹1.45 Cr,11170433.126596253,2200,6590.0,11170433.126596253,4.0,1.0,14500000.0
9869348.382966274,9811959.603043469,₹45.0 L,9869348.382966274,1000,4500.0,9869348.382966274,3.0,1.0,4500000.0
9999456.857329272,9100513.092918865,₹55.0 L,9999456.857329272,1100,5000.0,9999456.857329272,3.0,1.0,5500000.0
9924533.971518947,9924533.971518947,₹53.0 L,9924533.971518947,1027,5160.0,9973435.162456673,3.0,1.0,5300000.0
10129565.33169227,10129565.33169227,₹65.0 L,10129565.33169227,1690,3850.0,10129565.33169227,3.0,1.0,6500000.0
10001928.91834217,9795959.354227476,₹55.19 L,10001928.91834217,1150,4800.0,10001928.91834217,3.0,1.0,5516816.666666667
11570006.324364604,12198891.943067819,₹1.7 Cr,11400380.049652351,2025,8390.0,11495704.312503748,4.0,1.0,17000000.0
11570006.324364604,12198891.943067819,₹1.7 Cr,11400380.049652351,1950,8720.0,11495704.312503748,3.0,1.0,17000000.0
11014302.957360655,10554606.322366389,₹1.33 Cr,11416202.991804902,1532,8680.0,11014302.957360655,3.0,1.0,13306666.666666666
10324077.500864951,10294696.768764853,₹79.95 L,10353490.33396798,1250,6400.0,10324077.500864951,3.0,1.0,7996733.333333333
10129565.33169227,9917238.113409135,₹65.0 L,10129565.33169227,1200,5420.0,10129565.33169227,3.0,1.0,6500000.0
11951083.97277424,12495895.60793427,₹2.05 Cr,14376631.74200475,2235,9170.0,11951083.97277424,4.0,1.0,20507000.0
11768932.108666044,11109617.577883903,₹1.91 Cr,11768932.108666044,1993,9580.0,11768932.108666044,3.0,1.0,19100000.0
11098897.391298175,9100513.092918865,₹70.0 L,11033812.449497903,967,7240.0,10194619.568873769,3.0,0.0,7000000.0
11677856.176611945,12495895.60793427,₹1.84 Cr,14376631.74200475,1980,9290.0,11677856.176611945,3.0,1.0,18435333.333333332
9856337.535529975,9625080.05650496,₹44.0 L,9899695.180829138,900,4890.0,9856337.535529975,3.0,1.0,4400166.666666667
10335902.05973036,9463345.20528338,₹71.0 L,10378059.487575013,1180,6020.0,10207630.416310068,3.0,0.0,7100000.0
11105378.889414754,12198891.943067819,₹1.4 Cr,11867893.56065563,1740,8039.999999999999,11105378.889414754,3.0,1.0,14000000.0
10298706.348364167,10413920.145425629,₹78.0 L,13173880.785586992,1218,6400.0,10298706.348364167,3.0,1.0,7799666.666666667
10259673.806055268,10259673.806055268,₹75.0 L,10259673.806055268,1800,4170.0,10259673.806055268,3.0,1.0,7500000.0
10324728.043236766,10144780.545008248,₹80.0 L,10324728.043236766,1550,5160.0,10324728.043236766,3.0,1.0,8000000.0
10129565.33169227,9908549.031591462,₹65.0 L,10129565.33169227,1270,5120.0,10129565.33169227,3.0,0.0,6500000.0
9999456.857329272,9652342.664785588,₹55.0 L,9999456.857329272,1057,5200.0,9999456.857329272,3.0,0.0,5500000.0
11105378.889414754,11002602.064762654,₹1.4 Cr,10546009.917574102,1685,8310.0,11105378.889414754,3.0,1.0,14000000.0
10129565.33169227,9811959.603043469,₹65.0 L,10129565.33169227,1100,5910.0,10129565.33169227,3.0,0.0,6500000.0
11430650.075322248,11430650.075322248,₹1.65 Cr,11430650.075322248,1495,11040.0,11430650.075322248,3.0,1.0,16500000.0
11105378.889414754,11966323.813700888,₹1.4 Cr,11567367.478393957,3000,4670.0,11105378.889414754,5.0,1.0,14000000.0
11235487.363777751,11802085.377016224,₹1.5 Cr,11235487.363777751,2700,5550.0,11235487.363777751,4.0,1.0,15000000.0
10845161.940688757,11035017.101183265,₹1.2 Cr,10845161.940688757,1510,7950.0,10845161.940688757,3.0,1.0,12000000.0
10324728.043236766,10259636.117677636,₹80.0 L,10832447.913354877,1250,6400.0,10324728.043236766,3.0,1.0,8000000.0
11027313.804796955,11027313.804796955,₹1.34 Cr,11027313.804796955,1650,8119.999999999999,11027313.804796955,3.0,1.0,13389666.666666666
10233652.111182667,10280934.772081422,₹73.0 L,10925981.698301159,1170,6240.0,10233652.111182667,3.0,0.0,7300000.0
10192211.1811979,9625080.05650496,₹54.0 L,9899695.180829138,1070,5050.0,9986446.009892972,3.0,1.0,5399733.333333333
10192211.1811979,10155587.02656487,₹67.0 L,9899695.180829138,1467,4570.0,10155587.02656487,3.0,0.0,6700146.666666667
10571934.144526463,10413920.145425629,₹99.0 L,10571934.144526463,1245,7950.0,10571934.144526463,3.0,0.0,9899803.333333334
10454836.517599765,10454836.517599765,₹90.0 L,12379420.127172083,1261,7140.0,10454836.517599765,3.0,1.0,9000000.0
9960424.315020373,9100513.092918865,₹52.0 L,9960424.315020373,1152,4510.0,9960424.315020373,3.0,1.0,5200000.0
9999456.857329272,9100513.092918865,₹55.0 L,11033812.449497903,1580,3480.0,9999456.857329272,3.0,0.0,5500000.0
11365595.838140748,11365595.838140748,₹1.6 Cr,11365595.838140748,1580,10130.0,11365595.838140748,3.0,1.0,16000000.0
10363760.585545667,9725303.667020934,₹83.0 L,10045107.37668436,1181,7030.0,10363760.585545667,3.0,0.0,8299800.0
10845161.940688757,10845161.940688757,₹1.2 Cr,10845161.940688757,2250,5330.0,10845161.940688757,4.0,1.0,12000000.0
10307531.846750263,10089724.326085748,₹72.0 L,10307531.846750263,980,7350.0,10220641.263746368,3.0,0.0,7200000.0
10428814.822727164,10144780.545008248,₹88.0 L,10428814.822727164,1520,5790.0,10428814.822727164,3.0,0.0,8800000.0
10910216.177870257,11035017.101183265,₹1.25 Cr,10910216.177870257,1380,9060.0,10910216.177870257,3.0,1.0,12500000.0
10504277.737857703,10315243.61310771,₹93.8 L,10194765.13853119,1617,5800.0,10504277.737857703,3.0,1.0,9385966.666666666
10311717.195800466,10315904.447641695,₹79.0 L,10546009.917574102,1075,7350.0,10311717.195800466,3.0,0.0,7900000.0
10155587.02656487,9908549.031591462,₹67.0 L,10155587.02656487,1175,5700.0,10155587.02656487,3.0,0.0,6700000.0
10545912.449653862,10459465.368818482,₹97.0 L,10378059.487575013,1315,7380.0,10545912.449653862,3.0,0.0,9698206.666666666
11040324.652233254,10459465.368818482,₹1.35 Cr,11040324.652233254,1603,8420.0,11040324.652233254,3.0,1.0,13500000.0
11520358.451649433,11831938.521808026,₹1.6 Cr,11520358.451649433,1580,10130.0,11365595.838140748,3.0,1.0,16000000.0
11924633.986615824,12495895.60793427,₹1.5 Cr,11924633.986615824,1535,9770.0,11235487.363777751,3.0,0.0,15000000.0
10064511.094510771,9652342.664785588,₹60.0 L,10064511.094510771,1250,4800.0,10064511.094510771,3.0,1.0,6000000.0
9999456.857329272,9100513.092918865,₹55.0 L,11033812.449497903,1053,5220.0,9999456.857329272,3.0,0.0,5500000.0
10385549.932445532,10315904.447641695,₹1.0 Cr,10546009.917574102,1540,6500.0,10584944.991962763,3.0,1.0,10000000.0
10663010.076580562,10663010.076580562,₹1.06 Cr,10663010.076580562,1330,7970.0,10663010.076580562,3.0,1.0,10602666.666666666
9867793.54555875,9805660.292485991,₹50.0 L,9805660.292485991,1080,4630.0,9934402.620147772,3.0,0.0,5000000.0
9867793.54555875,9805660.292485991,₹50.0 L,9805660.292485991,1080,4630.0,9934402.620147772,3.0,1.0,5000000.0
10155587.02656487,9725303.667020934,₹67.0 L,10155587.02656487,1116,6000.0,10155587.02656487,3.0,1.0,6700000.0
10090532.78938337,10307531.846750263,₹62.0 L,10090532.78938337,1086,5710.0,10090532.78938337,3.0,1.0,6200000.0
10860750.999862166,10843422.971735818,₹1.38 Cr,10763667.454237878,1723,8000.0,11079357.194542155,3.0,1.0,13796666.666666664
10661245.806894828,11035017.101183265,₹98.0 L,10661245.806894828,1635,5990.0,10558923.297090162,3.0,1.0,9800000.0
10584944.991962763,10206716.397978745,₹1.0 Cr,11033812.449497903,1473,6790.0,10584944.991962763,3.0,0.0,10000000.0
10897205.330433957,10671543.491233729,₹1.24 Cr,11400380.049652351,1380,8980.0,10897205.330433957,3.0,0.0,12396333.333333334
10064511.094510771,10105170.852594102,₹60.0 L,10064511.094510771,1665,3600.0,10064511.094510771,3.0,1.0,6000000.0
11105378.889414754,10699354.13737957,₹1.4 Cr,12492038.246217774,2200,6360.0,11105378.889414754,4.0,1.0,14000000.0
11235487.363777751,10965695.402136851,₹1.5 Cr,11235487.363777751,1400,10710.0,11235487.363777751,3.0,1.0,15000000.0
11924633.986615824,14052399.96012314,₹2.4 Cr,11924633.986615824,2620,9160.0,12406463.633044733,4.0,1.0,23998000.0
9921391.772711473,9789066.20453898,₹49.0 L,9921391.772711473,1200,4080.0,9921391.772711473,3.0,0.0,4900000.0
10975270.415051756,11109617.577883903,₹1.3 Cr,10975270.415051756,1896,6860.0,10975270.415051756,3.0,1.0,13000000.0
10220641.263746368,9100513.092918865,₹72.0 L,11033812.449497903,1160,6210.0,10220641.263746368,3.0,1.0,7200000.0
10103543.63681967,10103543.63681967,₹63.0 L,10103543.63681967,1200,5250.0,10103543.63681967,3.0,0.0,6300000.0
11287530.753522951,10638564.489332309,₹1.54 Cr,11761070.685932565,2200,7000.0,11287530.753522951,4.0,1.0,15398666.666666666
10038489.39963817,9795959.354227476,₹58.0 L,10038489.39963817,1186,4890.0,10038489.39963817,3.0,0.0,5800000.0
10845161.940688757,10554606.322366389,₹1.2 Cr,10845161.940688757,1720,6980.0,10845161.940688757,3.0,1.0,12000000.0
10192211.1811979,10931676.53231241,₹1.05 Cr,9899695.180829138,1080,9720.0,10649999.22914426,3.0,0.0,10500000.0
11520358.451649433,11831938.521808026,₹1.73 Cr,11520358.451649433,1580,10950.0,11534736.854812646,3.0,1.0,17283000.0
10519890.754781263,11111635.821181936,₹95.0 L,10519890.754781263,1608,5910.0,10519890.754781263,3.0,1.0,9500000.0
10649999.22914426,10649999.22914426,₹1.05 Cr,10649999.22914426,1600,6560.0,10649999.22914426,3.0,0.0,10500000.0
11261843.359963406,10431188.617384227,₹93.5 L,10250934.21800732,2221,4210.0,10500374.483626813,4.0,1.0,9350166.666666666
11261843.359963406,10431188.617384227,₹93.5 L,10250934.21800732,2221,4210.0,10500374.483626813,4.0,1.0,9350166.666666666
11261843.359963406,10431188.617384227,₹93.5 L,10250934.21800732,2221,4210.0,10500374.483626813,4.0,1.0,9350166.666666666
10155587.02656487,10155587.02656487,₹67.0 L,10155587.02656487,1220,5490.0,10155587.02656487,3.0,1.0,6700000.0
11261843.359963406,10431188.617384227,₹93.5 L,10250934.21800732,2221,4210.0,10500374.483626813,4.0,1.0,9350166.666666666
11261843.359963406,10431188.617384227,₹93.5 L,10250934.21800732,2221,4210.0,10500374.483626813,4.0,1.0,9350166.666666666
10129565.33169227,10144780.545008248,₹65.0 L,10129565.33169227,1390,4680.0,10129565.33169227,3.0,0.0,6500000.0
10975270.415051756,12495895.60793427,₹1.3 Cr,14376631.74200475,1570,8280.0,10975270.415051756,3.0,1.0,13000000.0
9791283.298348475,9791283.298348475,₹39.0 L,9791283.298348475,1200,3250.0,9791283.298348475,3.0,0.0,3900000.0
9999456.857329272,9999456.857329272,₹55.0 L,9999456.857329272,1200,4580.0,9999456.857329272,3.0,0.0,5500000.0
10194619.568873769,10026203.954534115,₹70.0 L,10194619.568873769,1206,5800.0,10194619.568873769,3.0,1.0,7000000.0
10415803.975290865,9725303.667020934,₹87.0 L,10415803.975290865,1350,6440.0,10415803.975290865,3.0,1.0,8700000.0
11711857.389265092,12495895.60793427,₹1.95 Cr,14376631.74200475,1680,11610.0,11820975.498411242,3.0,1.0,19500000.0
18391453.45374263,18391453.45374263,₹7.0 Cr,18391453.45374263,12000,5830.0,18391453.45374263,6.0,1.0,69930000.0
10194619.568873769,10194619.568873769,₹70.0 L,10194619.568873769,1250,5600.0,10194619.568873769,3.0,1.0,7000000.0
10012467.704765571,9652342.664785588,₹56.0 L,10012467.704765571,1100,5090.0,10012467.704765571,3.0,0.0,5600000.0
10335902.05973036,10459465.368818482,₹95.0 L,10378059.487575013,1525,6230.0,10519890.754781263,3.0,1.0,9500000.0
10428814.822727164,10144780.545008248,₹88.0 L,10428814.822727164,1520,5790.0,10428814.822727164,3.0,1.0,8800000.0
9908380.925275173,9482073.397762125,₹48.0 L,9908380.925275173,971,4940.0,9908380.925275173,3.0,0.0,4800000.0
9817304.993221074,9817304.993221074,₹41.0 L,9817304.993221074,966,4240.0,9817304.993221074,3.0,1.0,4100000.0
9767788.544803908,9882191.428646151,₹55.0 L,9999456.857329272,1261,4360.0,9999456.857329272,3.0,1.0,5500000.0
10311717.195800466,10311717.195800466,₹79.0 L,10311717.195800466,1070,7380.0,10311717.195800466,3.0,0.0,7900000.0
11235487.363777751,11235487.363777751,₹1.5 Cr,11235487.363777751,1620,9260.0,11235487.363777751,3.0,1.0,15000000.0
10298706.348364167,9100513.092918865,₹78.0 L,10298706.348364167,1160,6720.0,10298706.348364167,3.0,0.0,7800000.0
10090532.78938337,9100513.092918865,₹62.0 L,11033812.449497903,1105,5610.0,10090532.78938337,3.0,1.0,6200000.0
10435197.805160701,10435197.805160701,₹78.0 L,10435197.805160701,1295,6020.0,10298706.348364167,3.0,1.0,7800000.0
10324728.043236766,10364272.272710457,₹80.0 L,10324728.043236766,1214,6590.0,10324728.043236766,3.0,0.0,8000000.0
11098897.391298175,9100513.092918865,₹65.0 L,11033812.449497903,1150,5650.0,10129565.33169227,3.0,1.0,6500000.0
12179965.903436702,11802085.377016224,₹2.13 Cr,12179965.903436702,2500,8500.0,12055170.752264638,4.0,1.0,21321333.333333332
12179965.903436702,11802085.377016224,₹2.13 Cr,12179965.903436702,2500,8500.0,12055170.752264638,4.0,1.0,21321333.333333332
11073527.597212898,11802085.377016224,₹1.35 Cr,11073527.597212898,1690,7990.0,11073527.597212898,3.0,1.0,13543000.0
11073527.597212898,11802085.377016224,₹1.35 Cr,11073527.597212898,1690,7990.0,11073527.597212898,3.0,1.0,13543000.0
11040324.652233254,11802085.377016224,₹1.35 Cr,11040324.652233254,2165,6240.0,11040324.652233254,4.0,1.0,13500000.0
11235487.363777751,11215378.662113385,₹1.5 Cr,10954729.810553543,1495,10030.0,11235487.363777751,3.0,1.0,15000000.0
10584944.991962763,10754362.7011868,₹1.0 Cr,10584944.991962763,1250,8000.0,10584944.991962763,3.0,0.0,10000000.0
10676692.333403181,10561577.55938333,₹1.07 Cr,10676692.333403181,1650,6480.0,10676020.924016861,3.0,1.0,10699666.666666666
9672668.110360205,9482073.397762125,₹47.0 L,9672668.110360205,945,4970.0,9895370.077838873,3.0,0.0,4700000.0
15138741.594667688,15138741.594667688,₹4.5 Cr,15138741.594667688,4505,9990.0,15138741.594667688,5.0,1.0,45000000.0
10454836.517599765,10315904.447641695,₹90.0 L,10546009.917574102,1200,7500.0,10454836.517599765,3.0,0.0,9000000.0
11073527.597212898,10638564.489332309,₹1.4 Cr,11761070.685932565,2050,6830.0,11105378.889414754,4.0,1.0,14000000.0
10676692.333403181,10561577.55938333,₹1.07 Cr,10676692.333403181,1853,5770.0,10676020.924016861,3.0,1.0,10699666.666666666
10896213.766087288,10845161.940688757,₹1.2 Cr,10896213.766087288,1270,9450.0,10845161.940688757,3.0,1.0,12000000.0
10389782.280418266,10389782.280418266,₹85.0 L,10389782.280418266,1500,5670.0,10389782.280418266,3.0,1.0,8500000.0
9914886.348993324,9625080.05650496,₹48.5 L,9899695.180829138,1000,4850.0,9914886.348993324,3.0,1.0,4850583.333333333
13967765.325400706,13967765.325400706,₹3.6 Cr,13967765.325400706,3094,11630.0,13967765.325400706,5.0,1.0,35998333.333333336
10389782.280418266,10389782.280418266,₹85.0 L,10389782.280418266,1614,5270.0,10389782.280418266,3.0,1.0,8500000.0
10194619.568873769,10259636.117677636,₹70.0 L,10194619.568873769,1300,5380.0,10194619.568873769,3.0,0.0,7000000.0
9934402.620147772,9934402.620147772,₹50.0 L,9934402.620147772,1042,4800.0,9934402.620147772,3.0,1.0,5000000.0
11886029.735592742,11966323.813700888,₹2.0 Cr,11567367.478393957,2411,8290.0,11886029.735592742,4.0,1.0,20000000.0
9656621.027382772,9760095.279453568,₹28.65 L,9702182.427287431,545,5260.0,9656621.027382772,2.0,1.0,2899266.6666666665
10612511.636286313,10519890.754781263,₹95.0 L,10612511.636286313,1350,7040.0,10519890.754781263,3.0,1.0,9500000.0
10220641.263746368,10126925.130917361,₹72.0 L,10220641.263746368,1600,4500.0,10220641.263746368,3.0,1.0,7199900.0
10324728.043236766,10324728.043236766,₹80.0 L,10324728.043236766,1000,8000.0,10324728.043236766,3.0,1.0,8000000.0
11235487.363777751,11123175.469928067,₹1.5 Cr,11123175.469928067,1800,8330.0,11235487.363777751,3.0,1.0,15000000.0
11053335.499669556,11109617.577883903,₹1.36 Cr,10647974.402511435,1700,8000.0,11053335.499669556,3.0,1.0,13598000.0
11404628.380449649,11470710.578934263,₹1.63 Cr,11470710.578934263,1626,10000.0,11404628.380449649,3.0,1.0,16296666.666666666
10318222.619518617,10561577.55938333,₹79.5 L,10318222.619518617,1390,5720.0,10318222.619518617,3.0,1.0,7949750.0
11430650.075322248,11430650.075322248,₹1.65 Cr,11430650.075322248,3000,5500.0,11430650.075322248,2.0,1.0,16500000.0
11625812.786866745,11802085.377016224,₹1.8 Cr,11625812.786866745,2000,9000.0,11625812.786866745,3.0,1.0,18000000.0
10324728.043236766,10818195.68039202,₹80.0 L,10324728.043236766,1460,5480.0,10324728.043236766,3.0,0.0,8000000.0
10715053.46632576,10965695.402136851,₹1.1 Cr,11201193.555623336,2990,3680.0,10715053.46632576,4.0,1.0,11000000.0
9999456.857329272,10012491.693543982,₹55.0 L,9999456.857329272,1200,4580.0,9999456.857329272,3.0,1.0,5500000.0
9921391.772711473,9959996.737744069,₹49.0 L,9921391.772711473,1100,4450.0,9921391.772711473,3.0,0.0,4900000.0
9921391.772711473,9921391.772711473,₹49.0 L,9921391.772711473,900,5440.0,9921391.772711473,3.0,0.0,4900000.0
10181608.72143747,10294696.768764853,₹69.0 L,10353490.33396798,1150,6000.0,10181608.72143747,3.0,1.0,6900000.0
11235487.363777751,11392692.493238995,₹1.5 Cr,11235487.363777751,2200,6820.0,11235487.363777751,4.0,1.0,15000000.0
10194619.568873769,9772725.920775797,₹70.0 L,10123125.462379629,1198,5840.0,10194619.568873769,3.0,1.0,7000000.0
10845161.940688757,11002602.064762654,₹1.2 Cr,10546009.917574102,1965,6110.0,10845161.940688757,3.0,1.0,12000000.0
10378457.379200507,10378457.379200507,₹87.0 L,10378457.379200507,1230,7070.0,10415803.975290865,3.0,0.0,8700500.0
9672668.110360205,9482073.397762125,₹45.0 L,9672668.110360205,880,5110.0,9869348.382966274,3.0,1.0,4500000.0
10259673.806055268,10259673.806055268,₹75.0 L,12527501.012442896,1212,6190.0,10259673.806055268,3.0,0.0,7500000.0
9804294.145784775,9804294.145784775,₹40.0 L,11782782.921715336,855,4680.0,9804294.145784775,3.0,1.0,4000000.0
10303650.47038996,10303650.47038996,₹78.38 L,10303650.47038996,1425,5500.0,10303650.47038996,3.0,0.0,7839300.0
11108990.36343802,11450947.295461759,₹1.45 Cr,11170433.126596253,1875,7730.0,11170433.126596253,3.0,1.0,14500000.0
9934402.620147772,9482073.397762125,₹50.0 L,9934402.620147772,920,5430.0,9934402.620147772,3.0,1.0,5000000.0
11287530.753522951,10818195.68039202,₹1.54 Cr,11287530.753522951,2430,6340.0,11287530.753522951,4.0,1.0,15398666.666666666
9882359.230402574,9995459.50396919,₹46.0 L,9882359.230402574,650,7080.0,9882359.230402574,2.0,1.0,4600000.0
10649999.22914426,10699354.13737957,₹1.05 Cr,10649999.22914426,1650,6360.0,10649999.22914426,3.0,1.0,10500000.0
10806129.398379859,11802085.377016224,₹1.17 Cr,10806129.398379859,1775,6600.0,10806129.398379859,3.0,1.0,11701666.666666666
10910216.177870257,10754362.7011868,₹1.25 Cr,11567367.478393957,1214,10300.0,10910216.177870257,3.0,1.0,12500000.0
10080570.142909482,10105170.852594102,₹65.0 L,9950705.587510567,1520,4280.0,10129565.33169227,3.0,0.0,6500000.0
9843326.688093673,9843326.688093673,₹43.0 L,9843326.688093673,1200,3580.0,9843326.688093673,3.0,0.0,4300000.0
10715053.46632576,11802085.377016224,₹1.1 Cr,10715053.46632576,1575,6980.0,10715053.46632576,3.0,0.0,11000000.0
10025478.55220187,9772725.920775797,₹57.0 L,10025478.55220187,955,5970.0,10025478.55220187,3.0,0.0,5700000.0
10080570.142909482,10459465.368818482,₹65.0 L,10307531.846750263,1520,4280.0,10129565.33169227,3.0,1.0,6500000.0
10220641.263746368,10151495.675359726,₹72.0 L,10220641.263746368,1500,4800.0,10220641.263746368,3.0,0.0,7199900.0
9999456.857329272,9677574.311150609,₹55.0 L,9999456.857329272,1200,4580.0,9999456.857329272,3.0,1.0,5500000.0
11404628.380449649,11470710.578934263,₹1.63 Cr,11470710.578934263,1626,10000.0,11404628.380449649,3.0,1.0,16296666.666666666
9739239.908603275,9677574.311150609,₹35.0 L,9739239.908603275,1500,2330.0,9739239.908603275,3.0,1.0,3500000.0
9960424.315020373,9881978.6520488,₹52.0 L,9960424.315020373,1030,5050.0,9960424.315020373,3.0,0.0,5200000.0
10129565.33169227,10222421.20780997,₹65.0 L,10222421.20780997,1350,4810.0,10129565.33169227,3.0,1.0,6500000.0
10142576.179128569,9772725.920775797,₹66.0 L,10123125.462379629,1150,5740.0,10142576.179128569,3.0,0.0,6600000.0
10031983.975920022,9805660.292485991,₹57.5 L,9805660.292485991,1163,4940.0,10031983.975920022,3.0,1.0,5751410.0
12276355.158681735,12198891.943067819,₹2.3 Cr,11400380.049652351,2230,10310.0,12276355.158681735,4.0,1.0,23000000.0
10454836.517599765,10364272.272710457,₹90.0 L,10454836.517599765,1402,6420.0,10454836.517599765,3.0,0.0,9000000.0
10259673.806055268,10259673.806055268,₹75.0 L,10259673.806055268,1434,5230.0,10259673.806055268,3.0,1.0,7500000.0
9869348.382966274,10012491.693543982,₹45.0 L,9869348.382966274,6000,750000.0,9869348.382966274,4.0,1.0,4500000.0
9951967.264186777,9463345.20528338,₹51.35 L,9951967.264186777,1070,4800.0,9951967.264186777,3.0,1.0,5135266.666666667
10064511.094510771,10206716.397978745,₹60.0 L,11033812.449497903,1335,4490.0,10064511.094510771,3.0,0.0,6000000.0
10952954.192047482,9852877.586290997,₹53.0 L,10952954.192047482,1035,5120.0,9973435.162456673,3.0,1.0,5307126.666666667
9951967.264186777,9463345.20528338,₹51.35 L,9951967.264186777,1070,4800.0,9951967.264186777,3.0,1.0,5135266.666666667
9986446.009892972,9776280.986919407,₹54.0 L,9986446.009892972,1120,4820.0,9986446.009892972,3.0,0.0,5400000.0
9895370.077838873,9100513.092918865,₹47.0 L,11033812.449497903,1140,4120.0,9895370.077838873,3.0,0.0,4700000.0
10454836.517599765,10638564.489332309,₹90.0 L,10293346.740260214,1340,6720.0,10454836.517599765,3.0,0.0,9000000.0
10194619.568873769,10194619.568873769,₹70.0 L,10194619.568873769,1130,6190.0,10194619.568873769,3.0,1.0,7000000.0
9973435.162456673,9908549.031591462,₹53.0 L,9973435.162456673,842,6290.0,9973435.162456673,3.0,0.0,5300000.0
9934402.620147772,9934402.620147772,₹50.0 L,9934402.620147772,2000,2500.0,9934402.620147772,2.0,1.0,5000000.0
10205548.68072026,10554606.322366389,₹70.84 L,10205548.68072026,1540,4600.0,10205548.68072026,3.0,0.0,7085903.333333333
10259673.806055268,10012491.693543982,₹75.0 L,10259673.806055268,1120,6700.0,10259673.806055268,3.0,1.0,7500000.0
10181608.72143747,10181608.72143747,₹69.0 L,10181608.72143747,1500,4600.0,10181608.72143747,3.0,0.0,6900000.0
13577439.902311713,13577439.902311713,₹3.3 Cr,12492038.246217774,6200,5320.0,13577439.902311713,3.0,1.0,33000666.666666668
9960424.315020373,9652342.664785588,₹52.0 L,9960424.315020373,1070,4860.0,9960424.315020373,3.0,0.0,5200000.0
11495704.312503748,11495704.312503748,₹1.7 Cr,11495704.312503748,2385,7130.0,11495704.312503748,4.0,1.0,17000000.0
10715053.46632576,11802085.377016224,₹1.1 Cr,10353490.33396798,1585,6940.0,10715053.46632576,3.0,0.0,11000000.0
16439826.338297665,16439826.338297665,₹5.5 Cr,16439826.338297665,6600,8330.0,16439826.338297665,5.0,1.0,55000000.0
11108990.36343802,11450947.295461759,₹1.3 Cr,11186427.708178844,1635,7950.0,10975270.415051756,3.0,1.0,13000000.0
10194619.568873769,10399735.03893558,₹70.0 L,10194619.568873769,1145,6110.0,10194619.568873769,3.0,1.0,7000000.0
10220641.263746368,10012491.693543982,₹72.0 L,10220641.263746368,1500,4800.0,10220641.263746368,3.0,0.0,7199900.0
9999456.857329272,9999456.857329272,₹55.0 L,9999456.857329272,1000,5500.0,9999456.857329272,3.0,0.0,5500000.0
10723031.91292824,10126925.130917361,₹73.0 L,10517482.385480985,1400,5210.0,10233652.111182667,3.0,0.0,7300100.0
10129565.33169227,10129565.33169227,₹65.0 L,10129565.33169227,1130,5750.0,10129565.33169227,3.0,0.0,6500000.0
10192211.1811979,10931676.53231241,₹1.45 Cr,9899695.180829138,2600,5580.0,11170433.126596253,4.0,1.0,14500000.0
10064511.094510771,10064511.094510771,₹60.0 L,10064511.094510771,1000,6000.0,10064511.094510771,3.0,1.0,6000000.0
10845161.940688757,10699354.13737957,₹1.2 Cr,10845161.940688757,1720,6980.0,10845161.940688757,3.0,1.0,12000000.0
10259673.806055268,9795959.354227476,₹75.0 L,10259673.806055268,1240,6050.0,10259673.806055268,3.0,1.0,7500000.0
10378457.379200507,10378457.379200507,₹85.0 L,10378457.379200507,1230,6910.0,10389782.280418266,3.0,0.0,8500000.0
10723031.91292824,10126925.130917361,₹92.0 L,10517482.385480985,1350,6810.0,10480858.212472364,3.0,0.0,9200000.0
